transaction_id,user_id,account_id,category_id,amount,transaction_date,transaction_time,description,payment_method,merchant_name,location_city,location_country,reference_number,is_recurring,created_at
5192,2126,2011,1,108424.01,2025-02-05,07:49:07,Monthly salary,bank_transfer,Employer Ltd,Nakuru,Kenya,PAY127939,1,2025-02-05
5193,2126,2013,1,124461.52,2025-03-05,13:06:28,Monthly salary,mobile_money,HR Payroll,Kiambu,Kenya,PAY194351,1,2025-03-05
5194,2126,2012,1,109630.74,2025-04-05,07:34:00,Monthly salary,bank_transfer,HR Payroll,Naivasha,Kenya,PAY212619,1,2025-04-05
5195,2126,2011,1,119763.34,2025-05-01,16:45:03,Monthly salary,mobile_money,Employer Ltd,Nakuru,Kenya,PAY633057,1,2025-05-01
5196,2126,2011,1,115432.54,2025-06-01,13:03:29,Monthly salary,bank_transfer,HR Payroll,Mombasa,Kenya,PAY150120,1,2025-06-01
5197,2126,2012,1,114316.31,2025-07-05,14:31:19,Monthly salary,bank_transfer,HR Payroll,Kisumu,Kenya,PAY219753,1,2025-07-05
5198,2126,2013,1,110446.27,2025-08-01,19:11:22,Monthly salary,mobile_money,HR Payroll,Machakos,Kenya,PAY837576,1,2025-08-01
5199,2126,2012,1,119843.6,2025-09-04,06:13:07,Monthly salary,bank_transfer,HR Payroll,Nakuru,Kenya,PAY803647,1,2025-09-04
5200,2126,2011,1,120097.63,2025-10-02,20:59:16,Monthly salary,mobile_money,HR Payroll,Machakos,Kenya,PAY963180,1,2025-10-02
5201,2126,2011,1,107680.26,2025-11-05,08:33:15,Monthly salary,bank_transfer,HR Payroll,Nairobi,Kenya,PAY133643,1,2025-11-05
5202,2126,2011,1,128865.98,2025-12-04,19:27:06,Monthly salary,mobile_money,HR Payroll,Kakamega,Kenya,PAY717940,1,2025-12-04
5203,2126,2011,13,-9815.94,2025-03-01,07:28:37,Savings Deposit,bank_transfer,Uber,Eldoret,Kenya,TX139165,1,2025-03-01
5204,2126,2011,12,-10968.78,2025-12-02,14:37:15,Airtime & Data,mobile_money,Gikomba Market,Meru,Kenya,TX103173,1,2025-12-02
5205,2126,2012,4,-3607.99,2025-12-08,08:20:50,Groceries,cash,M-Pesa Agent,Nairobi,Kenya,TX947073,1,2025-12-08
5206,2126,2013,5,-8021.0,2025-11-28,21:59:58,Transport,bank_transfer,Jumia,Kakamega,Kenya,TX168281,1,2025-11-28
5207,2126,2011,8,-16310.57,2025-10-30,20:43:07,Eating Out,bank_transfer,Chicken Inn,Mombasa,Kenya,TX530846,0,2025-10-30
5208,2126,2012,2,45080.0,2025-03-18,12:31:18,Freelance Income,bank_transfer,KCB ATM,Meru,Kenya,TX379103,0,2025-03-18
5209,2126,2011,4,-4376.52,2025-03-31,16:27:11,Groceries,cash,Uber,Meru,Kenya,TX567736,1,2025-03-31
5210,2126,2011,2,23607.63,2025-12-31,14:10:56,Freelance Income,card,Naivas,Nakuru,Kenya,TX589966,0,2025-12-31
5211,2126,2011,9,-8332.69,2025-08-24,11:06:05,Entertainment,card,Naivas,Kakamega,Kenya,TX942268,0,2025-08-24
5212,2126,2013,11,-18058.34,2025-05-13,09:54:59,Education,mobile_money,Jumia,Thika,Kenya,TX817588,0,2025-05-13
5213,2126,2013,13,-17722.03,2025-11-11,22:38:32,Savings Deposit,bank_transfer,Bolt,Mombasa,Kenya,TX187556,1,2025-11-11
5214,2126,2012,1,45575.32,2025-10-03,22:40:37,Salary,mobile_money,Carrefour,Nyeri,Kenya,TX518383,0,2025-10-03
5215,2126,2012,5,-2580.81,2025-10-01,10:10:48,Transport,cash,M-Pesa Agent,Nyeri,Kenya,TX873267,1,2025-10-01
5216,2126,2011,10,-18663.64,2025-08-14,22:23:28,Healthcare,card,Quickmart,Kiambu,Kenya,TX126941,0,2025-08-14
5217,2126,2012,9,-9570.85,2025-01-24,19:30:20,Entertainment,mobile_money,Shell Petrol Station,Ruiru,Kenya,TX298091,0,2025-01-24
5218,2126,2012,10,-2011.77,2025-02-13,15:38:25,Healthcare,mobile_money,Shell Petrol Station,Nyeri,Kenya,TX623957,0,2025-02-13
5219,2126,2013,14,-12078.05,2025-10-30,14:50:10,Loan Repayment,bank_transfer,M-Pesa Agent,Kisumu,Kenya,TX585867,1,2025-10-30
5220,2126,2013,13,-1190.5,2025-07-20,21:42:40,Savings Deposit,mobile_money,KFC,Nakuru,Kenya,TX848035,1,2025-07-20
5221,2126,2011,5,-8657.56,2025-02-15,19:07:22,Transport,bank_transfer,Jumia,Kisumu,Kenya,TX611187,1,2025-02-15
5222,2126,2012,11,-7672.26,2025-12-20,13:21:46,Education,mobile_money,Equity ATM,Meru,Kenya,TX936621,0,2025-12-20
5223,2003,2015,1,184924.64,2025-01-01,19:44:40,Monthly salary,mobile_money,HR Payroll,Machakos,Kenya,PAY673359,1,2025-01-01
5224,2003,2014,1,206200.1,2025-02-05,19:01:17,Monthly salary,mobile_money,HR Payroll,Kisumu,Kenya,PAY167905,1,2025-02-05
5225,2003,2015,1,178205.42,2025-03-05,16:06:24,Monthly salary,bank_transfer,Employer Ltd,Thika,Kenya,PAY708171,1,2025-03-05
5226,2003,2014,1,210354.04,2025-04-04,14:34:34,Monthly salary,bank_transfer,Employer Ltd,Nyeri,Kenya,PAY701746,1,2025-04-04
5227,2003,2014,1,188250.2,2025-05-04,22:14:39,Monthly salary,bank_transfer,HR Payroll,Kisumu,Kenya,PAY371090,1,2025-05-04
5228,2003,2015,1,196687.45,2025-06-05,20:38:36,Monthly salary,bank_transfer,HR Payroll,Nairobi,Kenya,PAY753513,1,2025-06-05
5229,2003,2014,1,181269.24,2025-07-01,12:53:07,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY892189,1,2025-07-01
5230,2003,2014,1,217189.75,2025-08-02,19:06:14,Monthly salary,bank_transfer,HR Payroll,Kitale,Kenya,PAY527433,1,2025-08-02
5231,2003,2014,1,191244.66,2025-09-02,07:58:16,Monthly salary,mobile_money,Employer Ltd,Machakos,Kenya,PAY448599,1,2025-09-02
5232,2003,2014,1,213691.33,2025-10-03,14:48:19,Monthly salary,mobile_money,Employer Ltd,Eldoret,Kenya,PAY230620,1,2025-10-03
5233,2003,2014,1,194688.55,2025-11-01,12:44:18,Monthly salary,mobile_money,Employer Ltd,Kiambu,Kenya,PAY694772,1,2025-11-01
5234,2003,2015,1,193627.88,2025-12-01,21:48:47,Monthly salary,mobile_money,Employer Ltd,Kiambu,Kenya,PAY640842,1,2025-12-01
5235,2003,2015,10,-19137.24,2025-10-03,07:34:34,Healthcare,mobile_money,Huduma Centre,Naivasha,Kenya,TX973807,0,2025-10-03
5236,2003,2014,2,38471.25,2025-05-20,08:28:17,Freelance Income,mobile_money,Jumia,Ruiru,Kenya,TX442305,0,2025-05-20
5237,2003,2014,7,-8559.27,2025-11-17,18:16:34,Internet,card,Huduma Centre,Kitale,Kenya,TX748591,1,2025-11-17
5238,2003,2015,5,-13836.05,2025-09-17,18:36:19,Transport,mobile_money,Java House,Thika,Kenya,TX716931,1,2025-09-17
5239,2003,2015,6,-12351.2,2025-12-04,07:07:07,Utilities,card,Quickmart,Ruiru,Kenya,TX820846,1,2025-12-04
5240,2003,2015,6,-1080.87,2025-05-07,18:56:44,Utilities,mobile_money,Carrefour,Naivasha,Kenya,TX182424,1,2025-05-07
5241,2003,2015,11,-10848.79,2025-02-01,13:53:38,Education,bank_transfer,TotalEnergies,Machakos,Kenya,TX429659,0,2025-02-01
5242,2003,2014,7,-11669.52,2025-12-30,10:06:32,Internet,cash,KFC,Meru,Kenya,TX158522,1,2025-12-30
5243,2003,2015,8,-13190.07,2025-01-04,07:01:38,Eating Out,cash,Bolt,Eldoret,Kenya,TX656115,0,2025-01-04
5244,2003,2015,3,-19973.07,2025-01-25,15:58:24,Rent,cash,Nairobi Hospital,Machakos,Kenya,TX621670,1,2025-01-25
5245,2003,2015,1,10867.09,2025-06-17,19:16:10,Salary,cash,Java House,Machakos,Kenya,TX481878,0,2025-06-17
5246,2003,2015,13,-777.85,2025-08-15,16:34:57,Savings Deposit,bank_transfer,Chicken Inn,Kiambu,Kenya,TX434424,1,2025-08-15
5247,2003,2014,4,-5001.83,2025-09-17,06:27:08,Groceries,cash,Gikomba Market,Kiambu,Kenya,TX524082,1,2025-09-17
5248,2003,2015,13,-6862.85,2025-03-08,11:49:26,Savings Deposit,cash,Quickmart,Mombasa,Kenya,TX515750,1,2025-03-08
5249,2003,2015,10,-1263.24,2025-11-08,17:14:59,Healthcare,bank_transfer,Shell Petrol Station,Ruiru,Kenya,TX295809,0,2025-11-08
5250,2003,2014,3,-16004.2,2025-03-19,15:11:48,Rent,bank_transfer,KCB ATM,Kitale,Kenya,TX788541,1,2025-03-19
5251,2003,2015,5,-12342.81,2025-07-25,10:48:20,Transport,bank_transfer,Naivas,Mombasa,Kenya,TX182905,1,2025-07-25
5252,2003,2014,5,-18232.23,2025-12-30,09:05:23,Transport,cash,M-Pesa Agent,Kakamega,Kenya,TX507104,1,2025-12-30
5253,2003,2014,1,50575.53,2025-10-02,06:06:30,Salary,bank_transfer,KCB ATM,Kitale,Kenya,TX618556,0,2025-10-02
5254,2003,2014,4,-17673.08,2025-02-10,11:36:38,Groceries,cash,Equity ATM,Kiambu,Kenya,TX114281,1,2025-02-10
5255,2003,2015,8,-17084.29,2025-03-11,19:50:16,Eating Out,bank_transfer,Carrefour,Kisumu,Kenya,TX865929,0,2025-03-11
5256,2003,2014,3,-4730.39,2025-01-28,12:33:16,Rent,bank_transfer,Java House,Nakuru,Kenya,TX550975,1,2025-01-28
5257,2003,2015,12,-10739.34,2025-10-29,18:55:48,Airtime & Data,bank_transfer,KFC,Ruiru,Kenya,TX766430,1,2025-10-29
5258,2003,2014,6,-2732.75,2025-05-16,22:11:19,Utilities,card,M-Pesa Agent,Thika,Kenya,TX365518,1,2025-05-16
5259,1914,2017,1,50007.65,2025-01-03,07:02:43,Monthly salary,mobile_money,HR Payroll,Eldoret,Kenya,PAY784532,1,2025-01-03
5260,1914,2017,1,45176.66,2025-02-04,16:47:09,Monthly salary,bank_transfer,Employer Ltd,Mombasa,Kenya,PAY246741,1,2025-02-04
5261,1914,2016,1,43939.5,2025-03-04,15:49:34,Monthly salary,mobile_money,Employer Ltd,Naivasha,Kenya,PAY559683,1,2025-03-04
5262,1914,2017,1,49698.38,2025-04-02,15:41:41,Monthly salary,bank_transfer,HR Payroll,Kisumu,Kenya,PAY132196,1,2025-04-02
5263,1914,2016,1,50675.07,2025-05-05,18:43:10,Monthly salary,bank_transfer,HR Payroll,Thika,Kenya,PAY848910,1,2025-05-05
5264,1914,2016,1,48668.36,2025-06-01,08:38:50,Monthly salary,mobile_money,Employer Ltd,Ruiru,Kenya,PAY143728,1,2025-06-01
5265,1914,2017,1,45589.65,2025-07-02,07:24:38,Monthly salary,bank_transfer,HR Payroll,Kitale,Kenya,PAY671808,1,2025-07-02
5266,1914,2018,1,50317.58,2025-08-03,13:21:54,Monthly salary,bank_transfer,HR Payroll,Nairobi,Kenya,PAY137501,1,2025-08-03
5267,1914,2018,1,49921.96,2025-09-01,22:04:45,Monthly salary,mobile_money,HR Payroll,Naivasha,Kenya,PAY629694,1,2025-09-01
5268,1914,2017,1,47338.45,2025-10-01,19:22:11,Monthly salary,mobile_money,HR Payroll,Eldoret,Kenya,PAY802573,1,2025-10-01
5269,1914,2017,1,44954.29,2025-11-04,07:52:34,Monthly salary,bank_transfer,HR Payroll,Kitale,Kenya,PAY169161,1,2025-11-04
5270,1914,2017,1,48174.72,2025-12-02,20:45:50,Monthly salary,bank_transfer,Employer Ltd,Kakamega,Kenya,PAY819575,1,2025-12-02
5271,1914,2018,11,-2641.99,2025-06-14,13:41:38,Education,bank_transfer,M-Pesa Agent,Nyeri,Kenya,TX793182,0,2025-06-14
5272,1914,2017,14,-11444.39,2025-10-03,18:51:39,Loan Repayment,bank_transfer,M-Pesa Agent,Nyeri,Kenya,TX914126,1,2025-10-03
5273,1914,2016,13,-9728.57,2025-12-20,07:19:20,Savings Deposit,card,KCB ATM,Mombasa,Kenya,TX387562,1,2025-12-20
5274,1914,2017,11,-921.3,2025-03-12,14:24:14,Education,mobile_money,Huduma Centre,Kitale,Kenya,TX364905,0,2025-03-12
5275,1914,2016,5,-13044.21,2025-03-09,12:53:35,Transport,bank_transfer,Shell Petrol Station,Nyeri,Kenya,TX346903,1,2025-03-09
5276,1914,2016,10,-13258.71,2025-02-22,10:07:41,Healthcare,bank_transfer,Naivas,Machakos,Kenya,TX956593,0,2025-02-22
5277,1914,2016,10,-10390.74,2025-04-18,11:33:55,Healthcare,mobile_money,TotalEnergies,Kisumu,Kenya,TX252783,0,2025-04-18
5278,1914,2016,1,5263.55,2025-03-01,06:11:14,Salary,mobile_money,Naivas,Mombasa,Kenya,TX825263,0,2025-03-01
5279,1914,2018,7,-1097.13,2025-08-25,19:24:07,Internet,mobile_money,M-Pesa Agent,Ruiru,Kenya,TX762048,1,2025-08-25
5280,1914,2018,11,-2609.71,2025-10-13,21:45:24,Education,mobile_money,Chicken Inn,Nakuru,Kenya,TX490774,0,2025-10-13
5281,1914,2017,13,-14545.22,2025-02-17,15:03:58,Savings Deposit,cash,Java House,Kakamega,Kenya,TX355819,1,2025-02-17
5282,1914,2018,2,15348.97,2025-10-29,22:48:03,Freelance Income,cash,Nairobi Hospital,Kiambu,Kenya,TX887559,0,2025-10-29
5283,1914,2018,11,-8291.63,2025-03-12,12:20:19,Education,cash,Uber,Nairobi,Kenya,TX103827,0,2025-03-12
5284,1914,2016,12,-8204.7,2025-01-09,20:53:48,Airtime & Data,card,Naivas,Thika,Kenya,TX957074,1,2025-01-09
5285,1914,2017,6,-1675.75,2025-10-29,18:28:53,Utilities,mobile_money,Quickmart,Machakos,Kenya,TX553876,1,2025-10-29
5286,1914,2018,7,-458.23,2025-08-05,14:05:04,Internet,bank_transfer,KFC,Eldoret,Kenya,TX190745,1,2025-08-05
5287,1914,2018,2,15705.74,2025-12-27,13:18:00,Freelance Income,cash,Uber,Machakos,Kenya,TX743949,0,2025-12-27
5288,1914,2018,5,-12380.48,2025-11-13,21:02:33,Transport,cash,TotalEnergies,Machakos,Kenya,TX540077,1,2025-11-13
5289,1914,2018,4,-14567.19,2025-05-31,10:24:34,Groceries,bank_transfer,Shell Petrol Station,Machakos,Kenya,TX736415,1,2025-05-31
5290,1914,2017,13,-8782.29,2025-01-08,22:14:34,Savings Deposit,mobile_money,KCB ATM,Nyeri,Kenya,TX815263,1,2025-01-08
5291,1914,2018,11,-7545.72,2025-09-06,08:23:01,Education,bank_transfer,Shell Petrol Station,Thika,Kenya,TX575565,0,2025-09-06
5292,1914,2016,10,-11975.09,2025-08-21,18:01:44,Healthcare,card,Naivas,Mombasa,Kenya,TX239147,0,2025-08-21
5293,1914,2017,12,-10535.14,2025-07-03,20:54:40,Airtime & Data,card,Huduma Centre,Nairobi,Kenya,TX417430,1,2025-07-03
5294,1914,2016,9,-18826.75,2025-01-03,17:59:08,Entertainment,bank_transfer,KFC,Thika,Kenya,TX635294,0,2025-01-03
5295,1914,2017,2,14025.55,2025-08-24,21:29:18,Freelance Income,card,KCB ATM,Eldoret,Kenya,TX503803,0,2025-08-24
5296,1914,2018,3,-15985.25,2025-02-08,09:34:43,Rent,card,Gikomba Market,Mombasa,Kenya,TX738112,1,2025-02-08
5297,1914,2018,10,-3705.12,2025-07-26,10:27:17,Healthcare,card,KCB ATM,Thika,Kenya,TX637108,0,2025-07-26
5298,1914,2018,2,16926.33,2025-08-19,07:51:45,Freelance Income,cash,KFC,Eldoret,Kenya,TX238297,0,2025-08-19
5299,1914,2016,14,-7582.4,2025-10-11,17:43:18,Loan Repayment,mobile_money,Java House,Machakos,Kenya,TX917367,1,2025-10-11
5300,1914,2018,3,-17418.94,2025-01-02,10:08:54,Rent,bank_transfer,Naivas,Kitale,Kenya,TX702430,1,2025-01-02
5301,1914,2016,12,-4547.23,2025-01-26,08:40:25,Airtime & Data,cash,Nairobi Hospital,Eldoret,Kenya,TX155407,1,2025-01-26
5302,1914,2017,3,-17317.43,2025-04-19,10:17:54,Rent,card,M-Pesa Agent,Kisumu,Kenya,TX687192,1,2025-04-19
5303,1914,2018,6,-9812.4,2025-05-24,06:03:05,Utilities,card,Shell Petrol Station,Kitale,Kenya,TX374535,1,2025-05-24
5304,1914,2018,8,-1635.26,2025-05-04,08:08:26,Eating Out,cash,Naivas,Naivasha,Kenya,TX169112,0,2025-05-04
5305,1914,2016,13,-11572.35,2025-06-29,07:05:07,Savings Deposit,mobile_money,Shell Petrol Station,Ruiru,Kenya,TX586352,1,2025-06-29
5306,1914,2016,14,-8662.59,2025-12-03,08:20:11,Loan Repayment,mobile_money,KFC,Nakuru,Kenya,TX956624,1,2025-12-03
5307,1914,2017,1,2902.6,2025-10-19,10:12:02,Salary,mobile_money,Nairobi Hospital,Meru,Kenya,TX429158,0,2025-10-19
5308,1914,2018,1,13936.25,2025-01-03,21:16:57,Salary,mobile_money,M-Pesa Agent,Meru,Kenya,TX923349,0,2025-01-03
5309,1914,2017,9,-4694.67,2025-12-31,16:44:18,Entertainment,card,M-Pesa Agent,Naivasha,Kenya,TX533276,0,2025-12-31
5310,1914,2018,9,-8360.08,2025-10-21,12:55:54,Entertainment,card,Gikomba Market,Eldoret,Kenya,TX595155,0,2025-10-21
5311,1571,2019,1,209001.8,2025-01-01,22:59:09,Monthly salary,mobile_money,Employer Ltd,Kiambu,Kenya,PAY425954,1,2025-01-01
5312,1571,2021,1,194931.56,2025-02-01,07:16:21,Monthly salary,bank_transfer,Employer Ltd,Thika,Kenya,PAY912314,1,2025-02-01
5313,1571,2021,1,219660.21,2025-03-04,13:43:11,Monthly salary,bank_transfer,HR Payroll,Eldoret,Kenya,PAY323698,1,2025-03-04
5314,1571,2021,1,206727.07,2025-04-03,22:48:56,Monthly salary,bank_transfer,HR Payroll,Ruiru,Kenya,PAY258737,1,2025-04-03
5315,1571,2020,1,213958.21,2025-05-04,14:34:27,Monthly salary,bank_transfer,HR Payroll,Naivasha,Kenya,PAY303168,1,2025-05-04
5316,1571,2021,1,214724.47,2025-06-03,15:59:34,Monthly salary,bank_transfer,HR Payroll,Kisumu,Kenya,PAY433362,1,2025-06-03
5317,1571,2019,1,207691.9,2025-07-03,18:58:08,Monthly salary,bank_transfer,HR Payroll,Thika,Kenya,PAY155651,1,2025-07-03
5318,1571,2020,1,226139.29,2025-08-03,07:25:23,Monthly salary,mobile_money,HR Payroll,Thika,Kenya,PAY183950,1,2025-08-03
5319,1571,2020,1,232290.83,2025-09-02,12:36:11,Monthly salary,bank_transfer,Employer Ltd,Nyeri,Kenya,PAY449497,1,2025-09-02
5320,1571,2020,1,195973.61,2025-10-04,15:46:01,Monthly salary,bank_transfer,Employer Ltd,Mombasa,Kenya,PAY187382,1,2025-10-04
5321,1571,2019,1,211098.03,2025-11-05,18:06:38,Monthly salary,bank_transfer,Employer Ltd,Thika,Kenya,PAY944566,1,2025-11-05
5322,1571,2020,1,221368.99,2025-12-04,18:03:43,Monthly salary,bank_transfer,Employer Ltd,Kakamega,Kenya,PAY124948,1,2025-12-04
5323,1571,2021,10,-18414.36,2025-07-09,13:20:52,Healthcare,cash,Carrefour,Kakamega,Kenya,TX285730,0,2025-07-09
5324,1571,2019,2,77713.05,2025-12-08,10:11:28,Freelance Income,cash,Quickmart,Nairobi,Kenya,TX265579,0,2025-12-08
5325,1571,2020,13,-2397.68,2025-12-25,07:05:20,Savings Deposit,card,Shell Petrol Station,Thika,Kenya,TX936708,1,2025-12-25
5326,1571,2021,11,-17833.82,2025-12-18,14:28:40,Education,cash,Quickmart,Naivasha,Kenya,TX396243,0,2025-12-18
5327,1571,2019,14,-14142.85,2025-09-10,09:48:28,Loan Repayment,card,Equity ATM,Meru,Kenya,TX677497,1,2025-09-10
5328,1571,2019,6,-18286.41,2025-12-29,17:41:01,Utilities,mobile_money,Quickmart,Nairobi,Kenya,TX511744,1,2025-12-29
5329,1571,2020,11,-14483.08,2025-11-15,12:19:49,Education,card,Uber,Nairobi,Kenya,TX390910,0,2025-11-15
5330,1571,2020,3,-10228.35,2025-01-17,12:27:02,Rent,cash,Carrefour,Mombasa,Kenya,TX669126,1,2025-01-17
5331,1571,2020,11,-6868.85,2025-11-11,09:14:41,Education,card,KFC,Thika,Kenya,TX896881,0,2025-11-11
5332,1571,2019,6,-7354.65,2025-12-18,16:09:02,Utilities,mobile_money,Quickmart,Nairobi,Kenya,TX527354,1,2025-12-18
5333,1571,2020,10,-8076.11,2025-10-23,06:41:01,Healthcare,bank_transfer,Quickmart,Mombasa,Kenya,TX673293,0,2025-10-23
5334,1571,2020,12,-15610.22,2025-08-13,21:16:02,Airtime & Data,card,KCB ATM,Nyeri,Kenya,TX380028,1,2025-08-13
5335,1571,2021,11,-11491.46,2025-03-06,12:42:12,Education,cash,Chicken Inn,Meru,Kenya,TX832838,0,2025-03-06
5336,1571,2020,14,-9917.37,2025-04-26,06:00:25,Loan Repayment,bank_transfer,Shell Petrol Station,Thika,Kenya,TX444029,1,2025-04-26
5337,1571,2019,4,-1643.0,2025-03-24,17:53:00,Groceries,card,Huduma Centre,Thika,Kenya,TX367495,1,2025-03-24
5338,1571,2019,7,-10837.33,2025-04-05,15:06:29,Internet,card,Quickmart,Kakamega,Kenya,TX295842,1,2025-04-05
5339,1571,2021,10,-4582.18,2025-12-26,10:14:50,Healthcare,cash,Uber,Mombasa,Kenya,TX115973,0,2025-12-26
5340,1571,2021,13,-17868.47,2025-01-17,07:41:57,Savings Deposit,mobile_money,KFC,Nakuru,Kenya,TX105891,1,2025-01-17
5341,1571,2021,13,-5010.92,2025-10-04,19:32:16,Savings Deposit,card,Uber,Mombasa,Kenya,TX502680,1,2025-10-04
5342,1571,2020,8,-328.61,2025-04-23,10:39:59,Eating Out,cash,Equity ATM,Thika,Kenya,TX890874,0,2025-04-23
5343,1571,2021,9,-11398.75,2025-10-06,20:20:54,Entertainment,card,Carrefour,Kisumu,Kenya,TX722245,0,2025-10-06
5344,1571,2021,10,-1119.24,2025-08-05,15:10:25,Healthcare,card,Nairobi Hospital,Kakamega,Kenya,TX943167,0,2025-08-05
5345,1571,2019,13,-7203.72,2025-01-05,10:29:23,Savings Deposit,card,Carrefour,Eldoret,Kenya,TX584383,1,2025-01-05
5346,1571,2020,1,43753.74,2025-12-22,10:00:58,Salary,mobile_money,KFC,Ruiru,Kenya,TX269976,0,2025-12-22
5347,1571,2019,12,-8742.69,2025-10-09,06:11:12,Airtime & Data,card,Uber,Kakamega,Kenya,TX933892,1,2025-10-09
5348,1571,2021,12,-18156.71,2025-12-05,11:04:22,Airtime & Data,mobile_money,M-Pesa Agent,Meru,Kenya,TX612578,1,2025-12-05
5349,1571,2021,1,42921.3,2025-12-18,17:36:06,Salary,mobile_money,M-Pesa Agent,Machakos,Kenya,TX321706,0,2025-12-18
5350,1571,2021,6,-17638.35,2025-06-20,08:46:37,Utilities,bank_transfer,KCB ATM,Kisumu,Kenya,TX838174,1,2025-06-20
5351,1571,2021,2,14381.82,2025-07-15,22:02:45,Freelance Income,cash,Jumia,Naivasha,Kenya,TX660965,0,2025-07-15
5352,1571,2021,10,-12251.4,2025-04-21,08:35:24,Healthcare,card,M-Pesa Agent,Meru,Kenya,TX602888,0,2025-04-21
5353,1571,2019,13,-6357.64,2025-09-18,14:21:56,Savings Deposit,mobile_money,Uber,Nyeri,Kenya,TX244810,1,2025-09-18
5354,1571,2019,12,-3717.12,2025-09-02,11:00:03,Airtime & Data,card,Chicken Inn,Nyeri,Kenya,TX233652,1,2025-09-02
5355,4016,2022,1,108521.95,2025-01-02,07:16:05,Monthly salary,mobile_money,HR Payroll,Naivasha,Kenya,PAY392302,1,2025-01-02
5356,4016,2022,1,122472.64,2025-02-05,09:04:26,Monthly salary,mobile_money,Employer Ltd,Kitale,Kenya,PAY110703,1,2025-02-05
5357,4016,2022,1,122579.79,2025-03-01,10:02:40,Monthly salary,bank_transfer,Employer Ltd,Eldoret,Kenya,PAY849096,1,2025-03-01
5358,4016,2022,1,110482.66,2025-04-02,10:45:28,Monthly salary,mobile_money,HR Payroll,Ruiru,Kenya,PAY233370,1,2025-04-02
5359,4016,2022,1,111060.51,2025-05-02,07:57:49,Monthly salary,bank_transfer,Employer Ltd,Machakos,Kenya,PAY451760,1,2025-05-02
5360,4016,2022,1,114887.45,2025-06-04,12:00:43,Monthly salary,bank_transfer,HR Payroll,Kitale,Kenya,PAY931570,1,2025-06-04
5361,4016,2022,1,127243.12,2025-07-04,20:29:22,Monthly salary,mobile_money,Employer Ltd,Meru,Kenya,PAY663367,1,2025-07-04
5362,4016,2022,1,108445.84,2025-08-01,06:41:10,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY952444,1,2025-08-01
5363,4016,2022,1,116351.14,2025-09-04,07:55:10,Monthly salary,bank_transfer,Employer Ltd,Kiambu,Kenya,PAY130588,1,2025-09-04
5364,4016,2023,1,111159.83,2025-10-05,14:04:39,Monthly salary,mobile_money,HR Payroll,Kisumu,Kenya,PAY258162,1,2025-10-05
5365,4016,2022,1,124118.89,2025-11-02,09:26:31,Monthly salary,bank_transfer,Employer Ltd,Thika,Kenya,PAY525577,1,2025-11-02
5366,4016,2023,1,128037.64,2025-12-04,18:29:48,Monthly salary,bank_transfer,HR Payroll,Nakuru,Kenya,PAY834450,1,2025-12-04
5367,4016,2022,2,20686.77,2025-10-20,22:51:25,Freelance Income,mobile_money,Chicken Inn,Meru,Kenya,TX400878,0,2025-10-20
5368,4016,2023,5,-7952.02,2025-12-02,07:28:27,Transport,card,Chicken Inn,Meru,Kenya,TX907623,1,2025-12-02
5369,4016,2022,12,-6185.56,2025-04-26,19:22:00,Airtime & Data,bank_transfer,Shell Petrol Station,Naivasha,Kenya,TX298991,1,2025-04-26
5370,4016,2022,14,-17664.87,2025-03-28,18:08:27,Loan Repayment,mobile_money,Carrefour,Eldoret,Kenya,TX253991,1,2025-03-28
5371,4016,2023,4,-14829.11,2025-07-30,10:58:53,Groceries,cash,Gikomba Market,Kakamega,Kenya,TX258655,1,2025-07-30
5372,4016,2022,11,-19108.2,2025-09-21,22:40:56,Education,bank_transfer,Uber,Kitale,Kenya,TX753026,0,2025-09-21
5373,4016,2023,3,-18167.31,2025-11-24,13:46:19,Rent,mobile_money,Huduma Centre,Eldoret,Kenya,TX331319,1,2025-11-24
5374,4016,2022,9,-14459.28,2025-06-23,13:56:08,Entertainment,cash,Equity ATM,Kisumu,Kenya,TX483394,0,2025-06-23
5375,4016,2022,6,-5362.69,2025-09-30,13:14:15,Utilities,card,Quickmart,Kiambu,Kenya,TX823018,1,2025-09-30
5376,4016,2022,2,27527.0,2025-02-10,17:54:42,Freelance Income,bank_transfer,Naivas,Thika,Kenya,TX853682,0,2025-02-10
5377,4016,2023,6,-11361.57,2025-08-28,18:58:44,Utilities,cash,KCB ATM,Thika,Kenya,TX934735,1,2025-08-28
5378,4016,2023,7,-18866.28,2025-10-28,14:46:49,Internet,cash,TotalEnergies,Thika,Kenya,TX351583,1,2025-10-28
5379,4016,2023,6,-7981.94,2025-10-16,21:54:17,Utilities,bank_transfer,Carrefour,Machakos,Kenya,TX318755,1,2025-10-16
5380,4016,2023,3,-7524.79,2025-02-10,11:21:18,Rent,mobile_money,Java House,Ruiru,Kenya,TX748361,1,2025-02-10
5381,4016,2023,9,-8102.2,2025-02-14,16:11:48,Entertainment,card,Java House,Kiambu,Kenya,TX489247,0,2025-02-14
5382,4016,2023,7,-17098.28,2025-06-04,20:11:07,Internet,card,Naivas,Naivasha,Kenya,TX389599,1,2025-06-04
5383,4016,2022,4,-7819.16,2025-07-08,09:17:11,Groceries,cash,Quickmart,Kakamega,Kenya,TX377633,1,2025-07-08
